dataset_name,display_name,algorithm_name,algorithm_display_name,seed,n_classes,test_samples,test_features,training_time_seconds,selected_validation_accuracy,selection_metric,grid_size,selected_search_iteration,warning_count,warnings,model_params,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,positive_label,precision_binary,recall_binary,f1_binary
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,53,2,114,30,0.22867707899996503,0.9912280701754386,validation_accuracy,5,1,0,,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 53}",0.9649122807017544,0.9672569328433009,0.9580740255486406,0.9623015873015872,0.9652053622194477,0.9649122807017544,0.9647382344750765,M,0.975609756097561,0.9302325581395349,0.9523809523809523
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,53,2,114,30,0.07021591500000568,0.9473684210526315,validation_accuracy,5,2,0,,"{""gamma"": null, ""n_centers"": 4, ""random_state"": 53}",0.9649122807017544,0.9733333333333334,0.9534883720930232,0.9619111259605746,0.9667836257309942,0.9649122807017544,0.964537136359107,M,1.0,0.9069767441860465,0.9512195121951219
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,53,2,114,30,0.10473007100000586,0.9210526315789473,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 53}",0.9122807017543859,0.9148717948717948,0.8974778905994104,0.9047778149014367,0.9128565002249213,0.9122807017543859,0.9113428408977672,M,0.9230769230769231,0.8372093023255814,0.8780487804878049
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,53,2,114,30,0.03302562400000397,0.956140350877193,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 53, ""sigma_scale"": 1.0}",0.9210526315789473,0.94375,0.8953488372093024,0.9117571170551303,0.9299342105263156,0.9210526315789473,0.9187915604785595,M,1.0,0.7906976744186046,0.8831168831168831
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,54,2,114,30,0.21493987999997444,0.9736842105263158,validation_accuracy,5,1,0,,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 54}",0.9912280701754386,0.9930555555555556,0.9883720930232558,0.99062114356232,0.991349902534113,0.9912280701754386,0.991207141671538,M,1.0,0.9767441860465116,0.9882352941176471
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,54,2,114,30,0.06128829800002222,0.9298245614035088,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 54}",0.956140350877193,0.9516233766233766,0.9556174254831313,0.9535338713621913,0.9564878104351788,0.956140350877193,0.9562368871555263,M,0.9318181818181818,0.9534883720930233,0.9425287356321839
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,54,2,114,30,0.08473509800001011,0.9035087719298246,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 54}",0.956140350877193,0.9553571428571428,0.9510317720275139,0.9531057178116001,0.9560881370091896,0.956140350877193,0.9560357083576898,M,0.9523809523809523,0.9302325581395349,0.9411764705882353
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,54,2,114,30,0.01854499799998166,0.8947368421052632,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 54, ""sigma_scale"": 0.5}",0.9035087719298246,0.893939393939394,0.9087782509007534,0.8994144541589797,0.9088250930356195,0.9035087719298246,0.9043988410104431,M,0.8333333333333334,0.9302325581395349,0.8791208791208791
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,55,2,114,30,0.183526889999996,0.9912280701754386,validation_accuracy,5,4,0,,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""random_state"": 55}",0.9736842105263158,0.9742063492063492,0.9697019325253848,0.9718634306869601,0.9737190197716513,0.9736842105263158,0.973621425014614,M,0.9761904761904762,0.9534883720930233,0.9647058823529412
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,55,2,114,30,0.0593197769999847,0.956140350877193,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 55}",0.9122807017543859,0.9043478260869565,0.9112348509662627,0.9074675324675325,0.9136028476989575,0.9122807017543859,0.9126509455456824,M,0.8666666666666667,0.9069767441860465,0.8863636363636364
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,55,2,114,30,0.12802809300001172,0.956140350877193,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 55}",0.9210526315789473,0.9176587301587302,0.913691451031772,0.9155902920608803,0.9208263714842663,0.9210526315789473,0.9208642750438415,M,0.9047619047619048,0.8837209302325582,0.8941176470588236
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,55,2,114,30,0.044088479000038205,0.9473684210526315,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 55, ""sigma_scale"": 1.0}",0.9210526315789473,0.9176587301587302,0.913691451031772,0.9155902920608803,0.9208263714842663,0.9210526315789473,0.9208642750438415,M,0.9047619047619048,0.8837209302325582,0.8941176470588236
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,56,2,114,30,0.2902495679999788,1.0,validation_accuracy,5,1,0,,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 56}",0.9824561403508771,0.981329839502129,0.981329839502129,0.981329839502129,0.9824561403508771,0.9824561403508771,0.9824561403508771,M,0.9767441860465116,0.9767441860465116,0.9767441860465116
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,56,2,114,30,0.0662386710000078,0.9122807017543859,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 56}",0.9736842105263158,0.9742063492063492,0.9697019325253848,0.9718634306869601,0.9737190197716513,0.9736842105263158,0.973621425014614,M,0.9761904761904762,0.9534883720930233,0.9647058823529412
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,56,2,114,30,0.09198168900002202,0.8859649122807017,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 56}",0.9385964912280702,0.9412162162162162,0.9277759580740256,0.933693394266722,0.939058795637743,0.9385964912280702,0.9381219979737462,M,0.95,0.8837209302325582,0.9156626506024096
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,56,2,114,30,0.017974858000002314,0.9122807017543859,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 56, ""sigma_scale"": 0.5}",0.9298245614035088,0.9212448396316291,0.9344906649197511,0.9265700483091788,0.9332564501122605,0.9298245614035088,0.9303669802525637,M,0.8723404255319149,0.9534883720930233,0.9111111111111111
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,57,2,114,30,0.20983017699995798,0.9385964912280702,validation_accuracy,5,1,0,,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 57}",0.9649122807017544,0.9626596790042581,0.9626596790042581,0.9626596790042581,0.9649122807017544,0.9649122807017544,0.9649122807017544,M,0.9534883720930233,0.9534883720930233,0.9534883720930233
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,57,2,114,30,0.05233589900001334,0.9035087719298246,validation_accuracy,5,2,0,,"{""gamma"": null, ""n_centers"": 4, ""random_state"": 57}",0.9385964912280702,0.9412162162162162,0.9277759580740256,0.933693394266722,0.939058795637743,0.9385964912280702,0.9381219979737462,M,0.95,0.8837209302325582,0.9156626506024096
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,57,2,114,30,0.09629546100001107,0.9035087719298246,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 57}",0.9035087719298246,0.9078947368421053,0.8858499836226662,0.8946837994457042,0.9046629732225299,0.9035087719298246,0.902171654886776,M,0.9210526315789473,0.813953488372093,0.8641975308641975
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,57,2,114,30,0.028728517000047304,0.9122807017543859,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 57, ""sigma_scale"": 1.0}",0.9122807017543859,0.92875226039783,0.8883065836881756,0.9025641025641026,0.918270359442911,0.9122807017543859,0.9101214574898786,M,0.9714285714285714,0.7906976744186046,0.8717948717948718
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,58,2,114,30,0.07297381199998654,0.9649122807017544,validation_accuracy,5,5,0,,"{""activation"": ""tanh"", ""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""random_state"": 58}",0.956140350877193,0.9491687979539642,0.9602030789387488,0.9539245008487591,0.958041683492619,0.956140350877193,0.9564062528806051,M,0.9130434782608695,0.9767441860465116,0.9438202247191011
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,58,2,114,30,0.05341984199998251,0.956140350877193,validation_accuracy,5,4,0,,"{""gamma"": 0.1, ""n_centers"": 4, ""random_state"": 58}",0.8508771929824561,0.8453703703703703,0.8665247297739929,0.8474856378374125,0.8710688758934373,0.8508771929824561,0.8530717286645433,M,0.7407407407407407,0.9302325581395349,0.8247422680412371
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,58,2,114,30,0.09797014900004797,0.9473684210526315,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 58}",0.868421052631579,0.8611111111111112,0.8576809695381592,0.8593171534348005,0.8679337231968811,0.868421052631579,0.8681071250730692,M,0.8333333333333334,0.813953488372093,0.8235294117647058
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,58,2,114,30,0.031907746999991105,0.956140350877193,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 58, ""sigma_scale"": 1.0}",0.8508771929824561,0.8398337595907929,0.848182115951523,0.8433433028857813,0.8538890384529098,0.8508771929824561,0.8517812597940572,M,0.782608695652174,0.8372093023255814,0.8089887640449438
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,59,2,114,30,0.10911634699999695,0.9736842105263158,validation_accuracy,5,4,0,,"{""activation"": ""tanh"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""random_state"": 59}",0.9912280701754386,0.9930555555555556,0.9883720930232558,0.99062114356232,0.991349902534113,0.9912280701754386,0.991207141671538,M,1.0,0.9767441860465116,0.9882352941176471
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,59,2,114,30,0.05963494700000638,0.9298245614035088,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 59}",0.9298245614035088,0.9253193580085162,0.9253193580085162,0.9253193580085162,0.9298245614035088,0.9298245614035088,0.9298245614035088,M,0.9069767441860465,0.9069767441860465,0.9069767441860465
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,59,2,114,30,0.09435471400001916,0.9122807017543859,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 59}",0.9035087719298246,0.8988095238095237,0.895021290533901,0.8968325791855204,0.9031954887218044,0.9035087719298246,0.9032785583869176,M,0.8809523809523809,0.8604651162790697,0.8705882352941177
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,59,2,114,30,0.02969216500002858,0.9298245614035088,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 59, ""sigma_scale"": 1.0}",0.9035087719298246,0.9078947368421053,0.8858499836226662,0.8946837994457042,0.9046629732225299,0.9035087719298246,0.902171654886776,M,0.9210526315789473,0.813953488372093,0.8641975308641975
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,60,2,114,30,0.07308017700000846,0.956140350877193,validation_accuracy,5,5,0,,"{""activation"": ""tanh"", ""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""random_state"": 60}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,M,1.0,1.0,1.0
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,60,2,114,30,0.049145015000021885,0.9473684210526315,validation_accuracy,5,2,0,,"{""gamma"": null, ""n_centers"": 4, ""random_state"": 60}",0.956140350877193,0.9671052631578947,0.9418604651162791,0.9521289997480473,0.9590258541089566,0.956140350877193,0.95553257040308,M,1.0,0.8837209302325582,0.9382716049382716
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,60,2,114,30,0.09607820200000106,0.9210526315789473,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 60}",0.9649122807017544,0.9733333333333334,0.9534883720930232,0.9619111259605746,0.9667836257309942,0.9649122807017544,0.964537136359107,M,1.0,0.9069767441860465,0.9512195121951219
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,60,2,114,30,0.03466836499995907,0.956140350877193,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 60, ""sigma_scale"": 1.0}",0.956140350877193,0.9671052631578947,0.9418604651162791,0.9521289997480473,0.9590258541089566,0.956140350877193,0.95553257040308,M,1.0,0.8837209302325582,0.9382716049382716
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,61,2,114,30,0.22832645599999069,0.956140350877193,validation_accuracy,5,2,0,,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 61}",0.9824561403508771,0.9777777777777779,0.9859154929577465,0.9814935064935065,0.9832358674463938,0.9824561403508771,0.9825301891091366,M,0.9555555555555556,1.0,0.9772727272727273
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,61,2,114,30,0.07383212100000947,0.9210526315789473,validation_accuracy,5,2,0,,"{""gamma"": null, ""n_centers"": 4, ""random_state"": 61}",0.9824561403508771,0.9863013698630136,0.9767441860465116,0.9811507936507937,0.9829367940398942,0.9824561403508771,0.9823691172375383,M,1.0,0.9534883720930233,0.9761904761904762
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,61,2,114,30,0.09585705199998529,0.8771929824561403,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 61}",0.9473684210526315,0.9538461538461538,0.9348182115951523,0.942866688940862,0.9488079172289698,0.9473684210526315,0.9468057045386604,M,0.9743589743589743,0.8837209302325582,0.926829268292683
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,61,2,114,30,0.030533262000005834,0.8859649122807017,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 61, ""sigma_scale"": 1.0}",0.9824561403508771,0.9863013698630136,0.9767441860465116,0.9811507936507937,0.9829367940398942,0.9824561403508771,0.9823691172375383,M,1.0,0.9534883720930233,0.9761904761904762
breast_cancer,Breast Cancer Wisconsin,mlp_classifier,MLP,62,2,114,30,0.2229539100000011,0.9824561403508771,validation_accuracy,5,1,0,,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 62}",0.9649122807017544,0.9623015873015872,0.9623015873015872,0.9623015873015872,0.9649122807017544,0.9649122807017544,0.9649122807017544,M,0.9523809523809523,0.9523809523809523,0.9523809523809523
breast_cancer,Breast Cancer Wisconsin,rbf_network,RBF Network,62,2,114,30,0.06317722299996831,0.9210526315789473,validation_accuracy,5,4,0,,"{""gamma"": 0.1, ""n_centers"": 4, ""random_state"": 62}",0.9210526315789473,0.9106065417592887,0.9275793650793651,0.9170641015277665,0.9262756764887768,0.9210526315789473,0.9218503375891834,M,0.851063829787234,0.9523809523809523,0.898876404494382
breast_cancer,Breast Cancer Wisconsin,fuzzy_cmeans,Fuzzy C-Means,62,2,114,30,0.09532973900002162,0.9210526315789473,validation_accuracy,5,1,0,,"{""m"": 1.5, ""n_clusters"": 2, ""random_state"": 62}",0.9210526315789473,0.9169729368526562,0.9126984126984127,0.9147486497714998,0.9207976506585542,0.9210526315789473,0.9208492773270941,M,0.9024390243902439,0.8809523809523809,0.891566265060241
breast_cancer,Breast Cancer Wisconsin,sugeno_o0,Sugeno_O0,62,2,114,30,0.032944724999993014,0.9385964912280702,validation_accuracy,5,4,0,,"{""n_rules"": 8, ""random_state"": 62, ""sigma_scale"": 1.0}",0.9298245614035088,0.9287162162162163,0.9196428571428572,0.9238222519211494,0.9296941678520625,0.9298245614035088,0.9294494170608614,M,0.925,0.8809523809523809,0.9024390243902439
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,42,2,154,8,0.5545933099999729,0.7532467532467533,validation_accuracy,5,2,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 42}",0.6948051948051948,0.6576086956521738,0.6462731178778256,0.6501860712387029,0.6864059853190289,0.6948051948051948,0.6891263972603686,1,0.5652173913043478,0.49056603773584906,0.5252525252525253
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,42,2,154,8,0.08168996000000561,0.7207792207792207,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 42}",0.7207792207792207,0.6889880952380952,0.6660750980758453,0.6727452433901655,0.7107877241805813,0.7207792207792207,0.7118237334693969,1,0.6190476190476191,0.49056603773584906,0.5473684210526316
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,42,2,154,8,0.12657762600002798,0.6493506493506493,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 42}",0.6688311688311688,0.8322368421052632,0.5188679245283019,0.4355731225296443,0.779947026657553,0.6688311688311688,0.5486679328576562,1,1.0,0.03773584905660377,0.07272727272727272
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,42,2,154,8,0.02493067300002849,0.7857142857142857,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 42, ""sigma_scale"": 0.5}",0.6883116883116883,0.6517006802721088,0.6458060900429665,0.6482010279840091,0.6830815443060341,0.6883116883116883,0.6852262529018668,1,0.5510204081632653,0.5094339622641509,0.5294117647058824
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,43,2,154,8,0.4788138769999932,0.7922077922077922,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 43}",0.7662337662337663,0.7410797683541939,0.7410797683541939,0.7410797683541939,0.7662337662337663,0.7662337662337663,0.7662337662337663,1,0.660377358490566,0.660377358490566,0.660377358490566
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,43,2,154,8,0.07489901600001758,0.7272727272727273,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 43}",0.7922077922077922,0.7729170809306025,0.7563982813375677,0.7630769230769231,0.7883496499523542,0.7922077922077922,0.788971028971029,1,0.723404255319149,0.6415094339622641,0.68
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,43,2,154,8,0.12193379100000357,0.6493506493506493,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 43}",0.6558441558441559,0.32792207792207795,0.5,0.396078431372549,0.4301315567549334,0.6558441558441559,0.5195314489432136,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,43,2,154,8,0.018452188000026126,0.7207792207792207,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 43, ""sigma_scale"": 0.5}",0.7922077922077922,0.7696969696969698,0.7743321501961516,0.7718518518518518,0.7942542306178669,0.7922077922077922,0.7930928330928332,1,0.6909090909090909,0.7169811320754716,0.7037037037037037
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,44,2,154,8,0.4532767729999705,0.7532467532467533,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 44}",0.7467532467532467,0.7190384615384615,0.712777881561741,0.7155576604309732,0.7436738261738263,0.7467532467532467,0.7449182122637014,1,0.64,0.6037735849056604,0.6213592233009708
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,44,2,154,8,0.06302674400001251,0.7727272727272727,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 44}",0.7142857142857143,0.6810499105189898,0.6700915374556324,0.6742307692307692,0.7076385535323694,0.7142857142857143,0.7098351648351648,1,0.5957446808510638,0.5283018867924528,0.56
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,44,2,154,8,0.11647001900001897,0.6493506493506493,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 44}",0.6558441558441559,0.32792207792207795,0.5,0.396078431372549,0.4301315567549334,0.6558441558441559,0.5195314489432136,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,44,2,154,8,0.023296775999995134,0.7077922077922078,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 44, ""sigma_scale"": 0.5}",0.7207792207792207,0.6889880952380952,0.6660750980758453,0.6727452433901655,0.7107877241805813,0.7207792207792207,0.7118237334693969,1,0.6190476190476191,0.49056603773584906,0.5473684210526316
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,45,2,154,8,0.46063807199999474,0.8051948051948052,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 45}",0.6948051948051948,0.6600670437879741,0.6414814814814814,0.6463575511799482,0.6835663812407999,0.6948051948051948,0.6854556495441824,1,0.5813953488372093,0.46296296296296297,0.5154639175257731
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,45,2,154,8,0.06761959299996079,0.7337662337662337,validation_accuracy,5,2,0,,"{""gamma"": null, ""n_centers"": 4, ""random_state"": 45}",0.6818181818181818,0.6427581427581428,0.6144444444444445,0.6178660049627791,0.6652176652176652,0.6818181818181818,0.6645612452064065,1,0.5675675675675675,0.3888888888888889,0.46153846153846156
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,45,2,154,8,0.12088176099996417,0.6558441558441559,validation_accuracy,5,5,0,,"{""m"": 2.5, ""n_clusters"": 4, ""random_state"": 45}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,45,2,154,8,0.02300247299996272,0.7142857142857143,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 45, ""sigma_scale"": 0.5}",0.6818181818181818,0.645754623185524,0.6357407407407407,0.639068254651552,0.6734033514705616,0.6818181818181818,0.6761719650225891,1,0.5531914893617021,0.48148148148148145,0.5148514851485149
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,46,2,154,8,0.5676419739999687,0.7792207792207793,validation_accuracy,5,2,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 46}",0.7532467532467533,0.7315602836879432,0.7418518518518519,0.7353951890034365,0.7609008013263333,0.7532467532467533,0.7559244878832507,1,0.6333333333333333,0.7037037037037037,0.6666666666666666
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,46,2,154,8,0.0550277830000141,0.7402597402597403,validation_accuracy,5,1,0,,"{""gamma"": null, ""n_centers"": 2, ""random_state"": 46}",0.6818181818181818,0.6427581427581428,0.6144444444444445,0.6178660049627791,0.6652176652176652,0.6818181818181818,0.6645612452064065,1,0.5675675675675675,0.3888888888888889,0.46153846153846156
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,46,2,154,8,0.12650166399998852,0.6558441558441559,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 46}",0.6493506493506493,0.3246753246753247,0.5,0.3937007874015748,0.4216562658121099,0.6493506493506493,0.5112997238981491,1,0.0,0.0,0.0
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,46,2,154,8,0.01757543999997324,0.7662337662337663,validation_accuracy,5,1,0,,"{""n_rules"": 2, ""random_state"": 46, ""sigma_scale"": 0.5}",0.6948051948051948,0.661065818254126,0.65,0.6538001626249581,0.6869326736099455,0.6948051948051948,0.6893894358379938,1,0.574468085106383,0.5,0.5346534653465347
diabetes,Pima Indians Diabetes,mlp_classifier,MLP,47,2,154,8,0.43459637699993436,0.7727272727272727,validation_accuracy,5,1,1,Stochastic Optimizer: Maximum iterations (500) reached and the optimization hasn't converged yet.,"{""activation"": ""relu"", ""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""random_state"": 47}",0.7077922077922078,0.6797979797979798,0.6812962962962963,0.6805126550182103,0.7090646727010365,0.7077922077922078,0.7083984200760743,1,0.5818181818181818,0.5925925925925926,0.5871559633027523
diabetes,Pima Indians Diabetes,rbf_network,RBF Network,47,2,154,8,0.09292616400000497,0.7467532467532467,validation_accuracy,5,3,0,,"{""gamma"": null, ""n_centers"": 8, ""random_state"": 47}",0.7077922077922078,0.6768707482993197,0.6685185185185185,0.6717973004972768,0.7022705185970491,0.7077922077922078,0.7042632953123126,1,0.5918367346938775,0.5370370370370371,0.5631067961165048
diabetes,Pima Indians Diabetes,fuzzy_cmeans,Fuzzy C-Means,47,2,154,8,0.1201595280000447,0.6883116883116883,validation_accuracy,5,2,0,,"{""m"": 1.5, ""n_clusters"": 4, ""random_state"": 47}",0.6558441558441559,0.6611479028697571,0.5135185185185185,0.4295100300552177,0.6594994409563946,0.6558441558441559,0.5368437391922398,1,0.6666666666666666,0.037037037037037035,0.07017543859649122
diabetes,Pima Indians Diabetes,sugeno_o0,Sugeno_O0,47,2,154,8,0.024139419999983147,0.7077922077922078,validation_accuracy,5,2,0,,"{""n_rules"": 4, ""random_state"": 47, ""sigma_scale"": 0.5}",0.7402597402597403,0.7149758454106281,0.6977777777777778,0.7038461538461538,0.7337348641696468,0.7402597402597403,0.7348651348651349,1,0.6521739130434783,0.5555555555555556,0.6
